gene	gene_name	gene_type	chr	start	end	strand	length	Bract	Corolla	Leaves	Ligule	Ovary	Pollen	Seed	Stamen	Stem	Style
Ha15_00037847	Ha15_00037847	protein_coding	Ha15	11323933	11325094	+	881	2.555	4.229	24.97	179.011	6.39	0.501	13.074	6.353	24.123	34.135
Ha15_00037849	Ha15_00037849	protein_coding	Ha15	11363296	11365656	-	2361	0.079	0.316	0	0.555	0	0	0.055	0	0.085	0.032
Ha15_00037850	Ha15_00037850	protein_coding	Ha15	11414597	11417340	+	1299	0.193	0.215	1.678	0.144	0	0.32	0.565	2.413	0.541	0.206
Ha15_00037852	Ha15_00037852	protein_coding	Ha15	11445711	11447776	-	1676	2.034	0.945	5.203	5.164	0.198	0.015	7.773	0.935	5.845	0.866
Ha15_00037853	Ha15_00037853	protein_coding	Ha15	11512895	11517302	-	1007	0.745	0	0	0.037	0.658	0	6.512	26.789	5.688	0.152
Ha15_00037854	Ha15_00037854	protein_coding	Ha15	11518555	11520950	-	851	19.18	52.21	147.183	57.943	385.262	0.244	207.939	23.413	19.01	30.085
Ha15_00037855	Ha15_00037855	protein_coding	Ha15	11615869	11618573	-	1859	4.222	2.656	11.194	5.502	0.178	0.084	1.323	1.626	4.675	2.405
Ha15_00037856	Ha15_00037856	protein_coding	Ha15	11655323	11656079	+	684	0.366	0.545	0	0	0	0	0.126	1.964	0.073	0
Ha15_00037857	Ha15_00037857	protein_coding	Ha15	11847687	11851904	-	4107	0.023	0.272	0.772	0.109	0.242	5.203	0.084	22.131	0.391	0.233
Ha15_00037858	Ha15_00037858	protein_coding	Ha15	11873518	11874951	-	1434	13.192	11.302	8.707	16.069	8.314	2.39	24.247	8.43	6.377	36.08
Ha15_00037861	Ha15_00037861	protein_coding	Ha15	11949316	11951485	-	630	50.725	52.191	80.847	39.967	31.014	0.948	51.219	37.668	56.382	47.371
Ha15_00037862	Ha15_00037862	protein_coding	Ha15	11973412	11975107	-	915	0	0	3.249	0.246	0	0	0.141	0	0.055	0.084
Ha15_00037864	Ha15_00037864	protein_coding	Ha15	12039744	12045546	-	684	12.617	8.307	9.272	4.492	15.009	1.215	32.796	15.874	5.435	11.62
Ha15_00037865	Ha15_00037865	protein_coding	Ha15	12198204	12200081	-	1441	0	0.452	10.04	0.832	0.689	0	0.329	0.078	0.174	0.08
Ha15_00037866	Ha15_00037866	protein_coding	Ha15	12204260	12208694	+	1002	3.214	2.789	3.165	15.481	0.661	0.648	5.468	2.458	5.415	3.089
Ha15_00037868	Ha15_00037868	protein_coding	Ha15	12434710	12440758	+	1073	24.479	6.684	17.916	20.777	9.568	0.048	4.784	4.173	31.699	7.692
Ha15_00037871	Ha15_00037871	protein_coding	Ha15	12713025	12717092	-	1455	5.222	4.417	5.448	19.134	3.414	0.91	8.865	4.308	8.011	6.014
Ha15_00037873	Ha15_00037873	protein_coding	Ha15	12827208	12829985	-	851	9.443	1.423	18.398	1.981	1.167	0	0.507	1.052	2.184	12.932
Ha15_00037874	Ha15_00037874	protein_coding	Ha15	12848685	12851480	-	695	3.554	4.959	13.688	0.647	3.336	0	0.497	10.791	1.084	9.622
Ha15_00037875	Ha15_00037875	protein_coding	Ha15	12917020	12920180	+	1007	3.012	0.555	1.771	1.153	1.315	0.026	3.556	3.335	5.239	1.746
Ha15_00037876	Ha15_00037876	protein_coding	Ha15	12928291	12929111	-	678	8.763	5.221	11.108	14.258	5.373	0.077	7.699	5.118	13.635	6.481
Ha15_00037877	Ha15_00037877	protein_coding	Ha15	13067857	13069355	+	837	520.776	154.13	913.734	507.425	171.322	2.047	336.711	53.628	411.114	261.14
Ha15_00037878	Ha15_00037878	protein_coding	Ha15	13125425	13129088	+	746	55.328	0	0.531	0.301	0.444	0.035	16.134	4.501	47.278	0.922
Ha15_00037884	Ha15_00037884	protein_coding	Ha15	14097498	14098628	-	669	0.795	0.278	0	0.392	0	0	0.129	0	0.976	0.971
Ha15_00037885	Ha15_00037885	protein_coding	Ha15	14255547	14256733	+	955	0.033	0	0.208	0.118	0	0	0.181	0	0.316	0.04
Ha15_00037887	Ha15_00037887	protein_coding	Ha15	14266823	14267579	-	542	1.327	0.687	1.097	0.069	0	0	0	0	0.371	0
Ha15_00037889	Ha15_00037889	protein_coding	Ha15	14457875	14460670	-	1461	0.278	0.255	0.678	0.846	0.907	0.018	2.51	2.758	1.547	0.549
Ha15_00037890	Ha15_00037890	protein_coding	Ha15	14462029	14467791	+	1468	65.563	26.396	49.816	53.167	39.93	9.992	40.083	71.143	103.528	79.444
Ha15_00037891	Ha15_00037891	protein_coding	Ha15	14473136	14478939	-	2417	1.281	1.002	4.838	4.31	0.959	0.054	1.749	0.509	2.723	0.743
Ha15_00037892	Ha15_00037892	protein_coding	Ha15	14499301	14501178	+	838	145.001	130.827	600.467	179.522	17.388	0.093	0.36	6.145	83.396	43.958
Ha15_00037893	Ha15_00037893	protein_coding	Ha15	14501934	14506949	-	1485	64.959	7.841	54.451	31.969	5.575	1.329	9.906	6.407	45.099	10.473
Ha15_00037894	Ha15_00037894	protein_coding	Ha15	14508058	14511669	-	934	184.199	59.637	49.652	140.971	39.712	0.473	30.853	26.366	93.274	64.928
Ha15_00037898	Ha15_00037898	protein_coding	Ha15	14653558	14655540	-	905	0.069	0	0.657	0.58	0.732	4.82	7.817	1.361	0.666	0.549
Ha15_00037899	Ha15_00037899	protein_coding	Ha15	14746182	14750744	+	1497	260.784	59.92	193.022	295.625	75.216	0.867	207.856	62.437	336.318	120.584
Ha15_00037900	Ha15_00037900	protein_coding	Ha15	14764000	14769451	-	2246	149.3	14.059	83.209	43.175	12.238	0.809	74.197	9.569	59.435	18.119
Ha15_00037901	Ha15_00037901	protein_coding	Ha15	14818620	14823975	+	2973	0.053	0.533	6.4	2.319	3.676	0	2.496	0.075	0	0.656
Ha15_00037904	Ha15_00037904	protein_coding	Ha15	15035449	15038295	-	728	84.658	21.367	32.668	59.189	16.377	1.961	24.888	12.762	41.546	43.724
Ha15_00037905	Ha15_00037905	protein_coding	Ha15	15054992	15059376	+	3393	0.636	0.247	1.168	2.187	1.269	0.008	6.077	0.132	0.785	0.45
Ha15_00037907	Ha15_00037907	protein_coding	Ha15	15069503	15072624	+	1397	0.134	0.067	0.567	0.402	0.474	0.019	0.247	0.801	0.755	0.383
Ha15_00037908	Ha15_00037908	protein_coding	Ha15	15108008	15109936	+	1610	0	0.463	0	1.792	9.462	2.967	0.08	0.278	0.031	652.147
Ha15_00037909	Ha15_00037909	protein_coding	Ha15	15110375	15114560	-	2168	143.58	0.687	6.582	0.277	0.458	0	12.755	4.595	77.749	0.141
Ha15_00037910	Ha15_00037910	protein_coding	Ha15	15227485	15230875	+	1178	22.377	8.54	28.769	34.543	7.309	46.172	28.527	25.086	66.491	25.886
Ha15_00037911	Ha15_00037911	protein_coding	Ha15	15238841	15240239	+	940	0.399	0.595	25.3	225.533	6.694	0.028	1.744	2.739	32.122	12.846
Ha15_00037912	Ha15_00037912	protein_coding	Ha15	15277449	15280079	+	771	0.203	0.483	1.285	0.34	0	0	0.336	0	0.195	0.248
Ha15_00037918	Ha15_00037918	protein_coding	Ha15	15325669	15328261	+	1132	0.055	0	0	0.265	0	0	2.287	0	0.133	0.27
Ha15_00037919	Ha15_00037919	protein_coding	Ha15	15348322	15351698	+	1118	19.438	11.414	15.6	18.332	20.735	0.65	46.419	17.321	22.649	21.601
Ha15_00037921	Ha15_00037921	protein_coding	Ha15	15460121	15465653	-	2371	0	0.157	0.084	0.047	0	0	0	0	0.148	0.081
Ha15_00037925	Ha15_00037925	protein_coding	Ha15	15780986	15789303	+	459	16.35	6.088	12.953	15.184	2.886	0.566	12.03	2.195	20.797	3.996
Ha15_00037926	Ha15_00037926	protein_coding	Ha15	15823364	15825232	+	641	1.366	0.436	1.546	2.163	0	2.268	0.135	0	0.705	0.06
Ha15_00037927	Ha15_00037927	protein_coding	Ha15	15826094	15829528	+	816	1.15	0.228	2.672	2.985	0	0	0.106	0.137	0.493	0.094
Ha15_00037928	Ha15_00037928	protein_coding	Ha15	15833058	15837051	+	2210	137.329	125.178	186.975	167.001	78.072	0.717	418.662	64.731	167.183	70.84
Ha15_00037929	Ha15_00037929	protein_coding	Ha15	15930608	15935525	-	1743	7.947	19.452	20.012	35.75	9.12	0.06	37.867	1.349	4.612	17.473
Ha15_00037930	Ha15_00037930	protein_coding	Ha15	15976090	15979199	+	2557	13.097	6.12	8.293	27.988	8.678	0.091	4.758	2.933	14.088	4.678
Ha15_00037932	Ha15_00037932	protein_coding	Ha15	15983249	15987396	-	1711	13.907	6.043	6.95	12.833	3.097	0	3	2.29	17.148	5.137
Ha15_00037934	Ha15_00037934	protein_coding	Ha15	16171909	16173426	-	265	0.236	0	0	0.424	36.241	0	762.989	0	0	0.144
Ha15_00037935	Ha15_00037935	protein_coding	Ha15	16182261	16185345	-	2058	0.623	1.041	1.733	7.483	0	0.013	4.549	3.1	43.113	0.947
Ha15_00037936	Ha15_00037936	protein_coding	Ha15	16245081	16248282	-	1190	0.368	0.47	7.661	5.605	2.226	2.247	1.341	2.54	1.393	0.225
Ha15_00037937	Ha15_00037937	protein_coding	Ha15	16306567	16308682	-	1273	11.668	7.244	27.556	9.419	5.983	0.061	13.691	3.253	11.051	7.054
Ha15_00037938	Ha15_00037938	protein_coding	Ha15	16312348	16315018	+	660	28.711	7.621	15.615	33.211	5.018	0.629	23.923	23.066	36.158	14.88
Ha15_00037939	Ha15_00037939	protein_coding	Ha15	16357187	16359024	-	1143	10.806	11.327	37.626	12.752	3.477	0.023	17.663	5.386	12.395	7.689
Ha15_00037940	Ha15_00037940	protein_coding	Ha15	16445185	16446188	-	558	54.132	11.852	22.731	33.306	18.398	2.512	42.598	24.875	44.029	20.27
Ha15_00037941	Ha15_00037941	protein_coding	Ha15	16513798	16515107	+	883	9.03	2.954	0	1.952	0	0.059	9.282	0	0.797	2.467
Ha15_00037942	Ha15_00037942	protein_coding	Ha15	16567880	16568150	+	195	33.033	9.076	58.947	43.426	6.793	0.266	13.937	0	38.132	3.919
Ha15_00037944	Ha15_00037944	protein_coding	Ha15	16667159	16674586	-	2645	11.668	6.621	12.213	16.744	4.382	0.569	14.467	8.887	26.175	9.275
Ha15_00037945	Ha15_00037945	protein_coding	Ha15	16701728	16708094	+	1961	36.499	31.302	44.266	75.856	39.011	0.305	29.984	31.338	70.225	39.557
Ha15_00037946	Ha15_00037946	protein_coding	Ha15	16715631	16717843	+	1133	451.565	285.439	80.288	137.343	242.312	2.2	100.328	241.065	464.543	418.446
Ha15_00037948	Ha15_00037948	protein_coding	Ha15	16847813	16849337	-	375	20.262	10.432	26.953	29.176	5.299	1.662	31.865	20.298	26.125	14.775
Ha15_00037949	Ha15_00037949	protein_coding	Ha15	16957155	16959764	-	1863	3.978	4.35	27.127	44.468	3.377	0.098	2.593	8.292	83.628	4.738
Ha15_00037950	Ha15_00037950	protein_coding	Ha15	16965512	16969372	-	1733	3.609	1.827	9.263	7.07	1.529	0.075	1.17	0.452	14.032	0.75
Ha15_00037951	Ha15_00037951	protein_coding	Ha15	16972728	16978741	+	1194	1.178	1.716	5.311	4.048	1.664	0	5.383	0.562	3.366	0.672
Ha15_00037952	Ha15_00037952	protein_coding	Ha15	17034988	17038650	-	1890	4.12	1.479	3.985	6.285	1.227	0.536	5.021	2.606	8.586	3.012
Ha15_00037953	Ha15_00037953	protein_coding	Ha15	17099305	17100333	-	630	4.914	3.696	0.944	2.26	1.577	0.247	0.89	4.087	3.589	0.546
Ha15_00037955	Ha15_00037955	protein_coding	Ha15	17320402	17331475	-	987	0.222	1.416	0.201	0.038	2.684	0	1.879	0.454	0.255	0.077
Ha15_00037957	Ha15_00037957	protein_coding	Ha15	17576316	17579330	+	1298	22.524	6.889	1.527	9.093	4.337	0.02	2.825	1.207	8.438	6.977
Ha15_00037958	Ha15_00037958	protein_coding	Ha15	17942142	17947048	+	3490	298.354	549.721	2156.069	220.199	45.548	0.164	10.803	34.768	265.055	99.582
Ha15_00037960	Ha15_00037960	protein_coding	Ha15	18038466	18047468	+	2985	0	0.031	0.332	0.025	0	0.009	0.029	0	0.118	0
Ha15_00037964	Ha15_00037964	protein_coding	Ha15	18303973	18304883	-	598	0.209	0.156	0.331	0.313	0	0	0.289	0	0.168	0.128
Ha15_00037966	Ha15_00037966	protein_coding	Ha15	18521193	18522539	+	1170	0.241	0.398	0	0.064	0	0	0.037	0.765	0.344	0
Ha15_00037968	Ha15_00037968	protein_coding	Ha15	18658738	18664783	+	3820	3.765	2.414	5.966	5.728	2.341	0.326	12.851	5.069	5.011	4.742
Ha15_00037971	Ha15_00037971	protein_coding	Ha15	19080850	19083482	-	2551	10.578	7.376	22.53	15.511	4.544	0.153	8.658	7.109	19.655	6.576
Ha15_00037972	Ha15_00037972	protein_coding	Ha15	19159221	19163408	+	1629	42.306	31.563	37.715	67.118	19.313	0.303	21.953	18.828	133.822	24.114
Ha15_00037975	Ha15_00037975	protein_coding	Ha15	19226365	19226986	-	345	22.115	17.549	25.85	43.117	20.158	0	12.129	11.356	61.746	15.063
Ha15_00037977	Ha15_00037977	protein_coding	Ha15	19384740	19385924	+	901	3.748	1.447	4.399	3.701	0.735	0.317	5.889	0.621	4.238	1.442
Ha15_00037978	Ha15_00037978	protein_coding	Ha15	19472023	19479423	+	2209	28.82	23.192	17.854	19.354	21.139	0.094	23.552	8.564	35.253	27.21
Ha15_00037979	Ha15_00037979	protein_coding	Ha15	19482722	19488319	-	933	121.456	61.099	151.241	94.336	40.11	2.56	155.263	30.594	98.005	61.721
Ha15_00037981	Ha15_00037981	protein_coding	Ha15	19558121	19560826	+	928	1.853	0.401	2.136	2.1	1.071	0.112	2.138	0.482	3.032	0.782
Ha15_00037984	Ha15_00037984	protein_coding	Ha15	19617553	19621661	+	1746	0.681	0.533	1.703	1.352	0	0	0.914	0	0.921	0.306
Ha15_00037986	Ha15_00037986	protein_coding	Ha15	19671164	19673134	-	1388	29.512	2.684	23.274	42.355	8.828	0.131	13.054	6.774	101.025	8.782
Ha15_00037988	Ha15_00037988	protein_coding	Ha15	19787640	19788313	+	369	0	0.252	0	0.406	0	0	0.117	0	0.681	0.311
Ha15_00037990	Ha15_00037990	protein_coding	Ha15	19902107	19903078	-	594	0.158	0.157	1.335	0.505	0	0	0	0	0.507	0.257
Ha15_00037991	Ha15_00037991	protein_coding	Ha15	19928924	19932071	-	1888	81.568	52.493	86.916	323.212	16.664	2.008	19.193	27.095	115.597	40.52
Ha15_00037993	Ha15_00037993	protein_coding	Ha15	20055492	20061208	+	1893	3.105	1.968	11.621	7.363	1.05	0.014	9.799	1.419	9.9	1.575
Ha15_00037994	Ha15_00037994	protein_coding	Ha15	20061331	20065158	-	1938	1.533	0.144	5.113	0.715	0.513	0	0.2	1.444	27.454	0
Ha15_00037995	Ha15_00037995	protein_coding	Ha15	20070429	20072237	-	1719	0	0	0	0.044	0.193	18.849	0	50.987	0.117	0.578
Ha15_00037996	Ha15_00037996	protein_coding	Ha15	20072660	20080103	-	1556	125.317	52.32	32.224	77.684	57.252	0.434	129.639	74.601	86.437	76.94
Ha15_00037997	Ha15_00037997	protein_coding	Ha15	20082649	20084172	+	423	9.61	3.303	8.433	7.264	0.783	0	6.119	3.44	11.759	3.252
Ha15_00037998	Ha15_00037998	protein_coding	Ha15	20085319	20086331	+	756	16.544	4.805	14.156	10.904	12.266	0.034	10.328	5.034	24.523	8.845
Ha15_00038000	Ha15_00038000	protein_coding	Ha15	20140698	20145296	-	1005	26.602	22.985	31.355	31.168	18.453	6.226	31.292	63.821	32.894	26.387
Ha15_00038001	Ha15_00038001	protein_coding	Ha15	20157989	20159391	-	1285	22.387	49.146	8.637	22.277	16.752	0.04	10.642	134.499	16.343	28.637
Ha15_00038002	Ha15_00038002	protein_coding	Ha15	20174181	20180779	+	1698	5.801	8.393	11.672	9.753	5.656	0.199	12.754	5.472	6.036	7.336
Ha15_00038003	Ha15_00038003	protein_coding	Ha15	20379092	20379776	+	508	3.262	3.484	3.511	2.729	0.652	0	2.548	0.881	2.275	4.664
Ha15_00038004	Ha15_00038004	protein_coding	Ha15	20420626	20422003	+	1282	7.073	2.688	8.193	4.852	4.908	2.228	13.325	6.025	7.916	6.856
Ha15_00038005	Ha15_00038005	protein_coding	Ha15	20424181	20427295	-	1002	6.148	2.789	2.373	4.076	0.661	0.155	5.984	1.117	7.12	2.021
Ha15_00038006	Ha15_00038006	protein_coding	Ha15	20431224	20433682	-	885	11.13	5.368	29.336	10.5	7.858	0	6.678	1.265	11.013	6.52
Ha15_00038007	Ha15_00038007	protein_coding	Ha15	20450210	20452301	+	501	0.374	0.372	1.187	0.224	0	0	1.119	0.67	0.802	0.534
Ha15_00038008	Ha15_00038008	protein_coding	Ha15	20729240	20731858	-	528	0.355	0.353	0.375	0.639	0	0	1.307	0	0	0.072
Ha15_00038009	Ha15_00038009	protein_coding	Ha15	20759127	20759551	-	348	0.539	0	2.847	0.861	0	0.149	0.372	0	2.454	0.329
Ha15_00038012	Ha15_00038012	protein_coding	Ha15	20930389	20931127	+	663	0.047	0	0.299	0.226	0	0.117	0	0	0	0.058
Ha15_00038014	Ha15_00038014	protein_coding	Ha15	21055602	21056824	-	975	13.662	8.885	19.717	6.725	3.397	0	4.778	1.148	6.596	1.254
Ha15_00038017	Ha15_00038017	protein_coding	Ha15	21308510	21309123	+	532	373.464	879.284	660.492	397.372	1473.457	6.637	184.476	249.965	213.242	529.081
Ha15_00038019	Ha15_00038019	protein_coding	Ha15	21321316	21325031	-	1811	2.365	0.566	29.875	3.145	0.549	0	0.786	5.81	1.11	0.401
Ha15_00038022	Ha15_00038022	protein_coding	Ha15	21537842	21538941	-	863	300.298	64.22	964.285	172.411	7.291	0.331	0	14.787	220.468	20.589
Ha15_00038023	Ha15_00038023	protein_coding	Ha15	21586102	21587943	-	1429	4.617	26.203	24.27	31.884	19.93	0.018	28.498	7.442	23.732	9.921
Ha15_00038026	Ha15_00038026	protein_coding	Ha15	21803923	21808183	+	1829	0.239	0.051	0.542	0.778	0.543	0	0.142	0.918	2.747	0.23
Ha15_00038027	Ha15_00038027	protein_coding	Ha15	21824879	21825801	+	849	0	0.439	0	0	0	0	0.457	0.396	0.059	0.045
Ha15_00038029	Ha15_00038029	protein_coding	Ha15	21904980	21909203	+	1907	0.18	3.419	22.76	9.195	7.815	0.313	7.307	1.82	1.66	0.341
Ha15_00038030	Ha15_00038030	protein_coding	Ha15	21910577	21913166	+	1135	37.165	10.094	11.874	24.165	19.257	0.114	33.371	24.163	29.215	30.906
Ha15_00038031	Ha15_00038031	protein_coding	Ha15	21976632	21978415	+	1169	1.123	3.586	5.256	11.411	0.85	0	0.369	5.075	2.45	3.792
Ha15_00038035	Ha15_00038035	protein_coding	Ha15	22253237	22255801	+	1246	47.656	34.762	35.152	43.063	34.552	1.125	53.041	26.592	47.459	47.106
Ha15_00038036	Ha15_00038036	protein_coding	Ha15	22304618	22307167	+	2014	51.421	0.694	7.183	0.707	0.164	0.026	1.799	0	0.973	1.025
Ha15_00038039	Ha15_00038039	protein_coding	Ha15	22386692	22388407	-	843	126.152	22.43	412.356	137.654	52.249	13.951	361.436	61.612	131.771	1411.721
Ha15_00038040	Ha15_00038040	protein_coding	Ha15	22490349	22493828	-	1098	0.94	0	0.18	0.239	0	0	0.354	0	1.144	0.348
Ha15_00038041	Ha15_00038041	protein_coding	Ha15	22505427	22505981	-	555	17.804	32.727	2.5	5.131	28.045	0.047	4.12	14.522	7.785	47.301
Ha15_00038042	Ha15_00038042	protein_coding	Ha15	22510570	22511918	-	954	0.098	0.293	11.01	11.94	2.083	0	0.497	0.821	7.004	0.921
Ha15_00038046	Ha15_00038046	protein_coding	Ha15	22768096	22769282	-	1029	0.365	0.362	12.519	10.014	0.322	0	0.503	0.435	1.514	0.706
Ha15_00038048	Ha15_00038048	protein_coding	Ha15	22952890	22957113	+	1163	120.156	107.242	57.428	76.26	114.187	0.826	145.96	141.293	144.373	146.606
Ha15_00038049	Ha15_00038049	protein_coding	Ha15	23014668	23017410	+	1235	0	0	3.209	0.698	8.045	0	2.725	6.526	113.989	0.248
Ha15_00038051	Ha15_00038051	protein_coding	Ha15	23101357	23102601	+	896	0.14	0	0.221	0.293	0	0	0.385	0	0.112	0.043
Ha15_00038053	Ha15_00038053	protein_coding	Ha15	23139389	23140672	+	597	2.409	24.652	14.275	24.101	12.204	0.043	26.736	3.187	15.99	5.825
Ha15_00038056	Ha15_00038056	protein_coding	Ha15	23186106	23188582	+	528	192.47	35.988	941.002	168.967	7.527	0.246	0	10.388	214.096	7.816
Ha15_00038061	Ha15_00038061	protein_coding	Ha15	23296818	23302316	+	1696	7.356	4.229	9.465	14.891	2.148	0.092	0.763	2.178	6.251	12.144
Ha15_00038063	Ha15_00038063	protein_coding	Ha15	23338361	23347235	+	2364	25.938	39.993	17.354	24.139	11.207	0.099	28.212	9.091	130.215	54.764
Ha15_00038077	Ha15_00038077	protein_coding	Ha15	24242768	24246321	+	996	659.442	184.609	83.373	243.475	178.885	0.235	346.454	45.292	762.698	50.144
Ha15_00038078	Ha15_00038078	protein_coding	Ha15	24251768	24254403	-	411	35.301	29.009	52.56	63.087	15.31	0.126	23.511	16.069	56.965	25.01
Ha15_00038080	Ha15_00038080	protein_coding	Ha15	24278569	24282588	-	1656	4.513	1.575	8.497	3.598	4.2	0.031	4.038	1.284	5.613	3.946
Ha15_00038081	Ha15_00038081	protein_coding	Ha15	24349516	24352721	-	2041	23.869	17.251	15.245	20.157	17.037	0.013	25.659	16.289	27.102	33.438
Ha15_00038086	Ha15_00038086	protein_coding	Ha15	24635726	24639487	-	1521	7.771	4.593	13.16	8.696	0.435	0.034	6.211	1.178	11.693	3.768
Ha15_00038087	Ha15_00038087	protein_coding	Ha15	24679954	24682331	-	669	213.227	50.263	1347.005	121.369	87.124	0.388	104.526	23.425	252.858	87.163
Ha15_00038088	Ha15_00038088	protein_coding	Ha15	24967073	24975672	+	2073	0.06	0.315	1.912	1.048	0.479	0.025	0.208	0.864	0.533	0.203
Ha15_00038089	Ha15_00038089	protein_coding	Ha15	24991020	24998059	-	1731	2.041	1.991	8.129	3.182	0.383	0.03	3.04	2.328	3.251	1.634
Ha15_00038092	Ha15_00038092	protein_coding	Ha15	25126991	25128071	-	471	0	0	0.842	3.898	1.406	0	19.692	0.238	0	0.162
Ha15_00038096	Ha15_00038096	protein_coding	Ha15	25406329	25407742	-	1029	0	0.634	0	0.073	0	0	0	0.326	0.537	0.186
Ha15_00038102	Ha15_00038102	protein_coding	Ha15	25515050	25518889	+	1325	72.851	13.708	27.97	79.039	29.493	0.255	55.511	27.541	62.147	73.742
Ha15_00038103	Ha15_00038103	protein_coding	Ha15	25566555	25569071	-	1896	0.214	0.049	0	0.02	0	0	0.068	0	0	0.222
Ha15_00038104	Ha15_00038104	protein_coding	Ha15	25619195	25619869	+	675	0.046	0.276	0	0.278	0	0	0.256	0	0	0.623
Ha15_00038113	Ha15_00038113	protein_coding	Ha15	25933045	25936744	+	2093	2.734	4.539	23.01	20.623	9.494	0.074	6.925	5.99	5.185	6.846
Ha15_00038114	Ha15_00038114	protein_coding	Ha15	26034265	26035674	-	1020	0.184	0	0.194	22.775	3.247	0	1.776	0	0.148	0.037
Ha15_00038116	Ha15_00038116	protein_coding	Ha15	26230574	26232148	-	1343	1.77	0.624	2.509	0.139	0	0.039	0.032	0	0.187	2.134
Ha15_00038118	Ha15_00038118	protein_coding	Ha15	26266030	26267653	-	591	0.053	1.734	0.335	1.395	0	0	0.292	1.136	2.72	3.168
Ha15_00038120	Ha15_00038120	protein_coding	Ha15	26316180	26317524	-	612	68.618	35.767	98.121	202.469	79.546	0.255	37.641	14.998	72.981	175.514
Ha15_00038122	Ha15_00038122	protein_coding	Ha15	26389214	26392207	-	1924	0	0	3.605	0.818	0.689	0	0.135	0	0.601	0.06
Ha15_00038123	Ha15_00038123	protein_coding	Ha15	26446188	26447924	+	1419	0	0	1.117	0	0	5.617	0	13.963	0.035	0.377
Ha15_00038124	Ha15_00038124	protein_coding	Ha15	26523838	26527633	+	1813	1.328	1.336	18.583	0.971	1.096	0.014	0.19	0.556	7.26	1.686
Ha15_00038126	Ha15_00038126	protein_coding	Ha15	26571199	26572512	+	1230	0.102	0	0.161	0.061	0	0	0.07	0	0.123	0
Ha15_00038127	Ha15_00038127	protein_coding	Ha15	26572627	26574122	+	1062	0.206	0	0	0.565	0	0	0.081	0	0.378	0.036
Ha15_00038128	Ha15_00038128	protein_coding	Ha15	26576047	26585457	+	747	0.293	0.249	6.102	0.251	1.773	0	0.058	0.15	1.816	0.512
Ha15_00038130	Ha15_00038130	protein_coding	Ha15	26599401	26604470	-	1657	3.755	5.565	8.97	7.1	2.798	0.407	8.305	2.432	4.882	3.551
Ha15_00038134	Ha15_00038134	protein_coding	Ha15	26973310	26974815	-	1101	2.102	0.931	6.48	4.833	2.406	0.047	4.937	0.61	4.153	1.319
Ha15_00038135	Ha15_00038135	protein_coding	Ha15	26984839	26985419	-	342	199.408	67	11.01	117.667	50.353	0	57.14	0.982	23.652	28.38
Ha15_00038138	Ha15_00038138	protein_coding	Ha15	27059320	27060372	-	354	181.607	79.99	8.958	86.476	93.551	0	53.253	6.008	20.011	33.679
Ha15_00038139	Ha15_00038139	protein_coding	Ha15	27064557	27066301	-	628	174.568	61.257	5.68	82.218	43.242	0	46.78	3.208	17.44	24.4
Ha15_00038140	Ha15_00038140	protein_coding	Ha15	27088545	27089002	-	315	22.136	27.205	35.233	34.971	45.207	0.907	38.62	21.321	28.709	47.189
Ha15_00038142	Ha15_00038142	protein_coding	Ha15	27189723	27192604	+	1974	0	0.047	0	0.038	0	0	0.044	0	0.051	0.019
Ha15_00038145	Ha15_00038145	protein_coding	Ha15	27479060	27481654	+	2043	3.046	3.465	7.178	6.327	9.24	0.025	7.517	0.712	3.394	2.749
Ha15_00038151	Ha15_00038151	protein_coding	Ha15	27715518	27716853	-	414	24.622	26.324	8.138	15.657	24.798	0.063	19.381	8.652	15.169	23.629
Ha15_00038152	Ha15_00038152	protein_coding	Ha15	27786556	27791902	-	2045	22.125	10.613	35.373	24.167	12.793	109.956	26.347	12.152	36.483	10.763
Ha15_00038153	Ha15_00038153	protein_coding	Ha15	27795906	27797255	-	1317	6.434	5.8	1.053	8.621	12.07	0.02	3.145	9.604	5.76	7.486
Ha15_00038154	Ha15_00038154	protein_coding	Ha15	27869005	27873069	+	1277	0.024	0.511	0	0	0.259	4.066	0	137.445	0.039	2.903
Ha15_00038155	Ha15_00038155	protein_coding	Ha15	27940124	27940565	+	291	0.215	0	38.139	22.276	0	0	4.744	0	0.173	10.374
Ha15_00038157	Ha15_00038157	protein_coding	Ha15	28081377	28083527	+	879	32.976	25.856	31.114	40.368	30.517	0.118	8.049	1.783	25.435	88.858
