gene	gene_name	gene_type	chr	start	end	strand	length	Bract	Corolla	Leaves	Ligule	Ovary	Pollen	Seed	Stamen	Stem	Style
Ha17_00008270	Ha17_00008270	protein_coding	Ha17	50630905	50636447	+	1000	13	2	68	68	1	4880	28	33	60	20
Ha17_00008271	Ha17_00008271	protein_coding	Ha17	50636576	50637119	+	243	13	9	13	34	2	2037	23	24	39	25
Ha17_00008272	Ha17_00008272	protein_coding	Ha17	50638621	50640737	+	1154	16460	6018	1681	7963	2909	46	10582	2382	7300	14891
Ha17_00008274	Ha17_00008274	protein_coding	Ha17	50837120	50837674	+	445	7	5	1	10	0	0	0	0	37	36
Ha17_00008275	Ha17_00008275	protein_coding	Ha17	50882462	50883627	+	550	8551	3457	477	4622	1425	102	3108	9699	4224	8827
Ha17_00008276	Ha17_00008276	protein_coding	Ha17	51038981	51040451	+	309	10	1	2	4	1	1	6	0	7	8
Ha17_00008277	Ha17_00008277	protein_coding	Ha17	51536246	51536947	-	612	176	1	1	2	0	1	37	2	15	73
Ha17_00008282	Ha17_00008282	protein_coding	Ha17	52000959	52003415	-	1365	2689	730	336	1490	162	33	2061	1137	1366	2795
Ha17_00008283	Ha17_00008283	protein_coding	Ha17	52189595	52191265	+	855	125	0	1	3	0	1	608	5	14	63
Ha17_00008287	Ha17_00008287	protein_coding	Ha17	52300319	52303419	+	1769	8	0	4	2	20	0	6634	8	34	1
Ha17_00008288	Ha17_00008288	protein_coding	Ha17	52326949	52330828	+	1021	613	251	130	794	277	0	982	221	710	405
Ha17_00008291	Ha17_00008291	protein_coding	Ha17	52434797	52447382	+	6130	824	132	205	792	20	9	827	99	817	391
Ha17_00008292	Ha17_00008292	protein_coding	Ha17	52449801	52453821	+	2137	520	75	91	523	64	94	346	241	242	275
Ha17_00008293	Ha17_00008293	protein_coding	Ha17	52478397	52481641	+	2863	0	4	1	0	0	45	0	155	0	20
Ha17_00008294	Ha17_00008294	protein_coding	Ha17	52485745	52487800	+	1251	0	4	0	64	6	5	132	41	19	50
Ha17_00008295	Ha17_00008295	protein_coding	Ha17	52489348	52491968	-	734	1622	147	87	1647	31	22	373	90	1254	712
Ha17_00008296	Ha17_00008296	protein_coding	Ha17	52600181	52602679	-	1217	4348	782	389	1477	198	3	1360	374	1503	2481
Ha17_00008297	Ha17_00008297	protein_coding	Ha17	52607697	52612329	-	1830	4297	625	704	2841	274	37	6295	437	2472	3327
Ha17_00008298	Ha17_00008298	protein_coding	Ha17	52637363	52639359	-	468	24604	8710	1088	12132	4932	336	15187	11361	9488	34285
Ha17_00008300	Ha17_00008300	protein_coding	Ha17	52683486	52686031	-	1515	1283	277	498	1166	149	427	1887	83	937	621
Ha17_00008301	Ha17_00008301	protein_coding	Ha17	52687513	52691859	+	1630	8002	841	2390	2167	9	12	5	129	5049	47
Ha17_00008303	Ha17_00008303	protein_coding	Ha17	52851170	52852525	-	1014	321	1	3	6	0	0	10	4	317	17
Ha17_00008304	Ha17_00008304	protein_coding	Ha17	53069584	53072164	+	1343	226	4	57	141	7	42	15	1	117	12
Ha17_00008306	Ha17_00008306	protein_coding	Ha17	53272924	53275604	-	1323	695	97	83	514	8	14	159	77	681	392
Ha17_00008308	Ha17_00008308	protein_coding	Ha17	53320126	53324608	+	1824	672	159	205	810	23	4	254	43	559	115
Ha17_00008309	Ha17_00008309	protein_coding	Ha17	53340600	53343534	+	2327	913	218	521	1748	58	20	345	43	1341	421
Ha17_00008310	Ha17_00008310	protein_coding	Ha17	53344663	53345732	-	886	23	9	80	597	0	0	11	0	12	82
Ha17_00008311	Ha17_00008311	protein_coding	Ha17	53439786	53441687	+	849	365	124	144	268	81	5	275	30	282	440
Ha17_00008313	Ha17_00008313	protein_coding	Ha17	53524573	53526917	+	907	852	51	184	168	8	0	24	18	305	140
Ha17_00008324	Ha17_00008324	protein_coding	Ha17	53673235	53675328	-	1303	136	87	17	1051	14	0	222	20	28	57
Ha17_00008326	Ha17_00008326	protein_coding	Ha17	53774385	53775856	+	933	58	1	0	8	0	0	55	1	26	1
Ha17_00008327	Ha17_00008327	protein_coding	Ha17	53998885	54002242	+	1917	3248	867	76	1678	12	5	344	18	250	1016
Ha17_00008329	Ha17_00008329	protein_coding	Ha17	54044613	54050173	-	2682	4	4	2	7	0	0	2	0	10	2
Ha17_00008332	Ha17_00008332	protein_coding	Ha17	54530519	54531183	-	469	527	416	4	1317	35	7	84	4	95	1142
Ha17_00008333	Ha17_00008333	protein_coding	Ha17	54549272	54555165	-	1779	151	22	3	198	10	2	13	4	30	100
Ha17_00008334	Ha17_00008334	protein_coding	Ha17	54655145	54656799	-	1563	1643	1130	12	4760	65	14	206	29	413	2202
Ha17_00008335	Ha17_00008335	protein_coding	Ha17	54786862	54793428	+	4221	1661	964	228	1852	129	146	1666	1586	2738	2817
Ha17_00008337	Ha17_00008337	protein_coding	Ha17	55295433	55296710	+	1210	98	75	77	257	93	0	260	16	219	490
Ha17_00008338	Ha17_00008338	protein_coding	Ha17	55300519	55303317	-	1630	3400	413	95	924	133	24	2483	133	2989	1475
Ha17_00008342	Ha17_00008342	protein_coding	Ha17	55521520	55523657	-	1250	0	0	19	42	1	0	17	0	4	1
Ha17_00008344	Ha17_00008344	protein_coding	Ha17	55642234	55643285	-	893	28	0	8	22	1	0	24	2	24	7
Ha17_00008345	Ha17_00008345	protein_coding	Ha17	55649979	55655127	-	1290	70	5	13	42	5	1	40	5	52	29
Ha17_00008348	Ha17_00008348	protein_coding	Ha17	55735388	55739543	+	1031	30	1	8	30	0	0	25	3	34	8
Ha17_00008353	Ha17_00008353	protein_coding	Ha17	56472015	56475703	+	1738	2	0	2	2	0	0	3	0	4	2
Ha17_00008354	Ha17_00008354	protein_coding	Ha17	56476928	56478440	+	939	2	0	1	1	0	0	1	2	3	2
Ha17_00008355	Ha17_00008355	protein_coding	Ha17	56492985	56495897	+	2635	28	7	11	17	1	1	16	2	55	14
Ha17_00008356	Ha17_00008356	protein_coding	Ha17	56669500	56673594	+	1995	104	8	2	34	1	12	22	17	39	9
Ha17_00008363	Ha17_00008363	protein_coding	Ha17	56958002	56960037	+	851	1	0	1	11	0	0	4	0	7	2
Ha17_00008364	Ha17_00008364	protein_coding	Ha17	57526033	57528045	-	982	260	26	21	183	5	1	99	8	219	57
Ha17_00008365	Ha17_00008365	protein_coding	Ha17	57566170	57566684	-	435	173	41	12	103	3	0	31	4	261	119
Ha17_00008366	Ha17_00008366	protein_coding	Ha17	57636096	57639829	+	1935	1029	14	15	17	2	0	323	58	2128	218
Ha17_00008367	Ha17_00008367	protein_coding	Ha17	57683088	57685683	+	1308	839	114	81	826	38	3	329	76	743	601
Ha17_00008368	Ha17_00008368	protein_coding	Ha17	57701621	57702166	+	459	13	0	9	29	0	3	9	2	26	9
Ha17_00008370	Ha17_00008370	protein_coding	Ha17	57788781	57791213	-	1065	9346	2424	1429	9839	940	311	10405	4811	5831	12321
Ha17_00008371	Ha17_00008371	protein_coding	Ha17	57860026	57872476	+	1267	48	8	26	92	0	3	33	5	119	18
Ha17_00008372	Ha17_00008372	protein_coding	Ha17	57882507	57890681	+	2912	3622	866	1350	3025	35	72	243	146	2393	1193
Ha17_00008373	Ha17_00008373	protein_coding	Ha17	57964918	57966706	-	1460	1	79	0	2	11	2962	1	11467	2	2882
Ha17_00008374	Ha17_00008374	protein_coding	Ha17	57976862	57978751	+	1568	0	26	0	1	14	1943	0	5522	1	1682
Ha17_00008376	Ha17_00008376	protein_coding	Ha17	58022773	58025696	+	1454	0	20	0	4	0	289	0	3971	4	486
Ha17_00008378	Ha17_00008378	protein_coding	Ha17	58423186	58426162	+	1735	1043	155	46	720	58	75	5198	1077	922	474
Ha17_00008379	Ha17_00008379	protein_coding	Ha17	58426178	58428757	-	1635	38	27	2	80	46	1	14236	21	5	83
Ha17_00008380	Ha17_00008380	protein_coding	Ha17	58760882	58763573	+	1585	1162	540	231	1218	93	8	622	194	994	820
Ha17_00008381	Ha17_00008381	protein_coding	Ha17	58865607	58867961	-	1755	66	0	3	3	0	4	3	0	9	1
Ha17_00008383	Ha17_00008383	protein_coding	Ha17	59150763	59151431	-	669	0	4	0	0	2	275	1	538	0	31
Ha17_00008384	Ha17_00008384	protein_coding	Ha17	59152125	59154670	-	1513	710	56	92	395	26	1	576	93	427	618
Ha17_00008385	Ha17_00008385	protein_coding	Ha17	59161948	59162612	-	444	864	23	46	362	4	7	319	55	1553	395
Ha17_00008386	Ha17_00008386	protein_coding	Ha17	59178271	59181692	+	1246	454	189	49	1094	29	3	125	66	1238	231
Ha17_00008387	Ha17_00008387	protein_coding	Ha17	59257145	59266731	+	918	3798	397	408	3538	65	11	854	93	1482	1151
Ha17_00008388	Ha17_00008388	protein_coding	Ha17	59269669	59270109	+	258	440	16	57	258	5	1	91	6	147	150
Ha17_00008391	Ha17_00008391	protein_coding	Ha17	59295388	59300176	-	1284	14935	1080	285	4258	509	15	5381	1894	7325	7102
Ha17_00008392	Ha17_00008392	protein_coding	Ha17	59301974	59305198	+	1023	293	9	21	272	11	1	87	59	315	68
Ha17_00008393	Ha17_00008393	protein_coding	Ha17	59305504	59307058	-	830	46	6	24	159	2	1	89	6	85	19
Ha17_00008396	Ha17_00008396	protein_coding	Ha17	59345879	59347609	-	1268	0	0	1	0	1	115	0	103	1	12
Ha17_00008397	Ha17_00008397	protein_coding	Ha17	59402784	59403761	+	822	1	0	4	19	0	0	0	2	5	9
Ha17_00008398	Ha17_00008398	protein_coding	Ha17	59418499	59420826	-	804	5896	1472	467	2710	556	130	1937	1098	2768	4807
Ha17_00008399	Ha17_00008399	protein_coding	Ha17	59544631	59546778	+	1007	447	71	14	160	6	2	1	9	263	79
Ha17_00008403	Ha17_00008403	protein_coding	Ha17	59646834	59647607	+	774	8	0	2	3	1	0	34	0	3	2
Ha17_00008404	Ha17_00008404	protein_coding	Ha17	59691825	59692837	+	1013	310	276	59	318	99	3	4039	153	252	519
Ha17_00008405	Ha17_00008405	protein_coding	Ha17	59692670	59696955	-	2055	47	43	38	182	8	1	142	16	76	70
Ha17_00008409	Ha17_00008409	protein_coding	Ha17	60389459	60390748	+	694	10150	5485	2191	6161	2886	38	6435	1507	3153	10452
Ha17_00008410	Ha17_00008410	protein_coding	Ha17	60421030	60421361	+	241	19	8	16	84	3	0	21	5	32	8
Ha17_00008411	Ha17_00008411	protein_coding	Ha17	60911873	60936753	-	1173	942	402	95	1041	32	0	163	65	481	1262
Ha17_00008412	Ha17_00008412	protein_coding	Ha17	60987427	60991104	+	1665	4671	340	307	1627	219	25	2489	1900	1327	2435
Ha17_00008413	Ha17_00008413	protein_coding	Ha17	60997609	61000907	-	2206	14	58	247	445	27	8	90	83	521	384
Ha17_00008415	Ha17_00008415	protein_coding	Ha17	61186143	61189208	-	1052	3929	280	171	2317	115	39	1847	401	2893	2467
Ha17_00008424	Ha17_00008424	protein_coding	Ha17	61722366	61723489	+	1028	69	10	4	43	3	1	42	5	35	51
Ha17_00008425	Ha17_00008425	protein_coding	Ha17	61767079	61769510	-	246	4143	324	36	1131	156	2	1310	319	2061	1894
Ha17_00008429	Ha17_00008429	protein_coding	Ha17	61902882	61907369	+	2910	48	24	41	175	6	3	57	9	45	39
Ha17_00008430	Ha17_00008430	protein_coding	Ha17	61906527	61910577	-	2772	33	5	0	12	6	0	568	4	67	15
Ha17_00008431	Ha17_00008431	protein_coding	Ha17	61911731	61914665	-	1171	1698	154	193	1463	63	8	916	58	729	1051
Ha17_00008434	Ha17_00008434	protein_coding	Ha17	61966292	61977974	-	6474	98	110	48	291	11	43	128	155	186	213
Ha17_00008437	Ha17_00008437	protein_coding	Ha17	62324173	62325672	+	657	2492	3991	86	1592	772	3732	1112	45959	1720	6255
Ha17_00008438	Ha17_00008438	protein_coding	Ha17	62755077	62758942	-	1710	95	12	14	59	0	1	31	3	30	37
Ha17_00008441	Ha17_00008441	protein_coding	Ha17	63342430	63344923	-	720	5	8	9	7	0	1	3	7	9	10
Ha17_00008442	Ha17_00008442	protein_coding	Ha17	63346016	63347346	-	481	1	1	2	15	0	1	2	0	8	8
Ha17_00008447	Ha17_00008447	protein_coding	Ha17	64022909	64026992	-	1119	61	18	82	40	3	17	32	12	238	421
Ha17_00008448	Ha17_00008448	protein_coding	Ha17	64667095	64668421	+	571	51	13	5	15	1	50	18	15	48	32
Ha17_00008449	Ha17_00008449	protein_coding	Ha17	64995707	64999511	-	1335	1028	110	328	1059	33	8	810	93	842	406
Ha17_00008450	Ha17_00008450	protein_coding	Ha17	65188602	65192713	-	2689	9	24	29	350	10	0	11	27	80	159
Ha17_00008452	Ha17_00008452	protein_coding	Ha17	65826473	65828613	-	1230	181	18	15	40	11	0	190	8	294	33
Ha17_00008454	Ha17_00008454	protein_coding	Ha17	65877097	65879201	+	1407	26	0	67	9	0	0	1	0	6	3
Ha17_00008456	Ha17_00008456	protein_coding	Ha17	66536156	66539837	+	1653	127	26	88	296	14	7	174	35	164	131
Ha17_00008459	Ha17_00008459	protein_coding	Ha17	66734662	66742172	-	4457	2	0	3	2	0	0	2	0	6	0
Ha17_00008460	Ha17_00008460	protein_coding	Ha17	66801867	66805866	+	811	795	122	42	305	83	3	499	190	508	606
Ha17_00008461	Ha17_00008461	protein_coding	Ha17	66807942	66811819	+	1500	1	0	13	1	0	1	1	0	0	10
Ha17_00008465	Ha17_00008465	protein_coding	Ha17	67010552	67012924	+	1926	18	1	3	3	0	0	0	0	23	1
Ha17_00008466	Ha17_00008466	protein_coding	Ha17	67016725	67019804	-	1051	810	49	98	1007	4	2	38	22	707	95
Ha17_00008467	Ha17_00008467	protein_coding	Ha17	67080889	67082094	+	1083	4	0	1	8	3	0	4	0	2	4
Ha17_00008470	Ha17_00008470	protein_coding	Ha17	67099103	67106708	-	1464	96	35	294	703	6	19	57	16	171	106
Ha17_00008471	Ha17_00008471	protein_coding	Ha17	67125258	67127768	-	1400	27	6	7	40	0	0	12	1	56	15
Ha17_00008475	Ha17_00008475	protein_coding	Ha17	67283647	67299882	-	5693	323	150	241	767	26	20	686	79	379	379
Ha17_00008479	Ha17_00008479	protein_coding	Ha17	67803531	67840541	+	645	41	0	149	29	0	1	10	0	13	17
Ha17_00008484	Ha17_00008484	protein_coding	Ha17	69784398	69786326	+	342	0	0	1	9	1	0	0	1	0	6
Ha17_00008487	Ha17_00008487	protein_coding	Ha17	69962552	69966134	-	762	5	0	5	2	0	0	0	1	7	0
Ha17_00008491	Ha17_00008491	protein_coding	Ha17	70577457	70581936	+	739	76	1	11	53	1	0	11	8	82	10
Ha17_00008493	Ha17_00008493	protein_coding	Ha17	70646071	70651638	-	1605	736	179	200	1023	60	9	507	46	434	503
Ha17_00008498	Ha17_00008498	protein_coding	Ha17	71277322	71280857	+	2446	18901	2010	33	1562	300	14	648	104	1844	2248
Ha17_00008499	Ha17_00008499	protein_coding	Ha17	71403975	71406449	+	1198	504	127	107	159	24	6	509	164	286	239
Ha17_00008500	Ha17_00008500	protein_coding	Ha17	71436556	71443951	+	3243	17195	1605	1984	2587	85	53	2013	503	11066	3348
Ha17_00008501	Ha17_00008501	protein_coding	Ha17	71616037	71619525	+	1600	18	7	66	66	7	19	33	56	31	11
Ha17_00008502	Ha17_00008502	protein_coding	Ha17	71635401	71636671	+	837	922	103	341	981	33	5	454	54	661	220
Ha17_00008503	Ha17_00008503	protein_coding	Ha17	71700522	71701803	+	609	4	3	1	34	7	0	81	0	5	18
Ha17_00008504	Ha17_00008504	protein_coding	Ha17	71958528	71964261	-	2588	62	96	99	349	10	9	143	114	285	190
Ha17_00008505	Ha17_00008505	protein_coding	Ha17	72064791	72065923	-	503	2	6	3	61	5	0	132	0	10	18
Ha17_00008506	Ha17_00008506	protein_coding	Ha17	72243624	72245408	+	1785	2075	318	105	1343	41	3	373	72	1009	427
Ha17_00008507	Ha17_00008507	protein_coding	Ha17	72247530	72248310	-	643	0	0	10	34	0	118	9	6	13	6
Ha17_00008510	Ha17_00008510	protein_coding	Ha17	72442553	72447691	-	1427	7311	1076	194	3794	279	104	2403	3136	4476	7937
Ha17_00008513	Ha17_00008513	protein_coding	Ha17	72790823	72793013	+	1239	74	5	87	197	36	0	386	10	104	93
Ha17_00008514	Ha17_00008514	protein_coding	Ha17	72820370	72821560	-	591	4	1	9	2	0	0	6	4	16	10
Ha17_00008515	Ha17_00008515	protein_coding	Ha17	72834384	72836874	+	1383	23	0	1	31	0	21	29	15	25	14
Ha17_00008516	Ha17_00008516	protein_coding	Ha17	72895503	72896415	+	512	3341	257	34	970	46	16	454	20	413	2268
Ha17_00008517	Ha17_00008517	protein_coding	Ha17	72964311	72964753	+	159	362	60	40	185	29	1	329	79	273	289
Ha17_00008518	Ha17_00008518	protein_coding	Ha17	72972867	72974500	+	1452	6	29	0	9	13	417	7	6195	1	651
Ha17_00008519	Ha17_00008519	protein_coding	Ha17	72974755	72979640	-	1280	5758	1095	575	4683	263	535	2042	2429	3818	5068
Ha17_00008520	Ha17_00008520	protein_coding	Ha17	73029498	73031545	-	915	7	14	25	165	3	57	74	82	2	76
Ha17_00008522	Ha17_00008522	protein_coding	Ha17	75009017	75013276	+	864	1662	537	88	504	373	2	798	540	1040	1326
Ha17_00008525	Ha17_00008525	protein_coding	Ha17	75131301	75135227	-	1508	607	42	71	485	16	2	237	16	307	194
Ha17_00008526	Ha17_00008526	protein_coding	Ha17	75210147	75215971	+	1353	347	55	51	556	12	5	443	44	245	342
Ha17_00008527	Ha17_00008527	protein_coding	Ha17	75223840	75227766	+	360	2336	568	592	1413	28	13	276	83	924	929
Ha17_00008531	Ha17_00008531	protein_coding	Ha17	75563249	75565840	-	1051	15	2	55	24	3	34	32	4	21	6
Ha17_00008534	Ha17_00008534	protein_coding	Ha17	75882311	75885674	+	1712	2286	528	1717	1779	43	11	258	37	814	692
Ha17_00008535	Ha17_00008535	protein_coding	Ha17	75886571	75887081	-	324	345	32	26	271	2	159	51	55	506	75
Ha17_00008536	Ha17_00008536	protein_coding	Ha17	75928555	75931419	-	711	23	2	18	71	0	6	2	13	27	12
Ha17_00008537	Ha17_00008537	protein_coding	Ha17	75935864	75941307	-	2595	6	1	22	14	0	0	1	6	21	9
Ha17_00008538	Ha17_00008538	protein_coding	Ha17	75962876	75972347	-	1919	46	0	0	1	0	57	3	146	82	7
Ha17_00008540	Ha17_00008540	protein_coding	Ha17	76137454	76138595	+	759	84	17	0	38	2	2	15	0	10	21
Ha17_00008541	Ha17_00008541	protein_coding	Ha17	76148574	76151063	-	1472	3	62	72	298	6	0	66	2	4	106
Ha17_00008544	Ha17_00008544	protein_coding	Ha17	76260114	76260767	-	531	38	9	5	66	2	1	11	0	30	18
Ha17_00008545	Ha17_00008545	protein_coding	Ha17	76279812	76281035	-	528	22	5	14	11	2	0	21	5	20	6
Ha17_00008546	Ha17_00008546	protein_coding	Ha17	76296201	76296726	-	424	13	10	36	98	0	0	15	0	10	5
Ha17_00008547	Ha17_00008547	protein_coding	Ha17	76302864	76304854	-	1044	18	50	105	222	3	0	75	5	27	10
Ha17_00008550	Ha17_00008550	protein_coding	Ha17	76555679	76556202	-	450	6	5	28	24	0	24	30	3	11	11
Ha17_00008551	Ha17_00008551	protein_coding	Ha17	76593340	76594169	-	585	367	313	8	195	162	23	649	220	212	573
Ha17_00008552	Ha17_00008552	protein_coding	Ha17	76613744	76614232	-	403	169	77	2	61	74	10	292	142	64	241
Ha17_00008553	Ha17_00008553	protein_coding	Ha17	76632440	76637091	+	1706	16	1	56	45	0	69	44	11	44	12
Ha17_00008554	Ha17_00008554	protein_coding	Ha17	76651454	76656432	+	2799	2	0	4	4	0	0	6	0	9	5
Ha17_00008555	Ha17_00008555	protein_coding	Ha17	76658813	76664017	-	2073	8	0	6	3	0	0	40	0	2	13
Ha17_00008559	Ha17_00008559	protein_coding	Ha17	76825716	76827822	-	2011	8971	1208	228	2021	115	14	1332	699	6503	3822
Ha17_00008562	Ha17_00008562	protein_coding	Ha17	76949954	76951880	-	954	1480	1	34217	2	0	1	244	23	1456	3
Ha17_00008563	Ha17_00008563	protein_coding	Ha17	77250447	77251749	-	1017	870	300	140	1324	101	5	255	213	736	601
Ha17_00008565	Ha17_00008565	protein_coding	Ha17	77319826	77325107	-	1845	165	51	81	1011	14	5	72	38	363	168
Ha17_00008567	Ha17_00008567	protein_coding	Ha17	77711396	77713949	+	1286	659	70	45	566	15	5	460	68	317	481
Ha17_00008568	Ha17_00008568	protein_coding	Ha17	77862283	77865348	-	573	0	308	0	5610	29	86	9	331	1	1430
Ha17_00008570	Ha17_00008570	protein_coding	Ha17	78081641	78086594	+	1904	190	392	46	700	11	2	359	212	144	236
Ha17_00008572	Ha17_00008572	protein_coding	Ha17	78227226	78228518	+	1293	2937	612	17	1357	257	73	487	1614	624	2645
Ha17_00008575	Ha17_00008575	protein_coding	Ha17	78602295	78604240	+	615	4741	247	531	2608	50	7	788	87	1696	1593
Ha17_00008576	Ha17_00008576	protein_coding	Ha17	78641164	78641412	+	249	2	0	1	1	0	0	1	0	4	4
Ha17_00008578	Ha17_00008578	protein_coding	Ha17	78826549	78830461	+	2026	39	6	2	47	4	476	1	70	34	32
Ha17_00008580	Ha17_00008580	protein_coding	Ha17	78903628	78906485	-	1378	1531	1349	46	4414	275	8	1220	229	4273	5142
Ha17_00008581	Ha17_00008581	protein_coding	Ha17	78940921	78942748	+	432	511	59	45	1222	13	57	105	57	355	932
Ha17_00008582	Ha17_00008582	protein_coding	Ha17	79155502	79157929	+	812	2	0	0	1	0	0	2	0	1	1
Ha17_00008587	Ha17_00008587	protein_coding	Ha17	79341395	79348997	-	1604	427	105	36	261	16	7	72	45	472	145
Ha17_00008588	Ha17_00008588	protein_coding	Ha17	79370621	79374174	+	799	1	0	0	4	4	45	98	0	0	47933
Ha17_00008594	Ha17_00008594	protein_coding	Ha17	79691082	79691929	-	751	1	0	0	9	4	60	133	0	1	63499
Ha17_00008595	Ha17_00008595	protein_coding	Ha17	79774673	79786172	+	480	366	90	63	449	20	35	431	57	297	274
Ha17_00008598	Ha17_00008598	protein_coding	Ha17	80242988	80247291	-	2096	1880	369	360	2132	130	96	1384	613	1022	1055
Ha17_00008601	Ha17_00008601	protein_coding	Ha17	80825915	80826929	+	420	21	23	6	30	10	0	30	1	58	40
Ha17_00008606	Ha17_00008606	protein_coding	Ha17	82011361	82013121	+	430	4	0	1	4	0	0	4	0	1	1
Ha17_00008610	Ha17_00008610	protein_coding	Ha17	82085834	82090143	+	2223	25	8	10	66	17	1	53	153	26	33
Ha17_00008611	Ha17_00008611	protein_coding	Ha17	82199020	82199565	+	546	51	1	0	1	564	1	190424	17	1	1
Ha17_00008612	Ha17_00008612	protein_coding	Ha17	82231869	82234981	+	1850	1	9	31	56	6	2	46	0	3	3
Ha17_00008613	Ha17_00008613	protein_coding	Ha17	82304083	82304556	+	474	103	0	2	4	5	0	199	4	32	7
Ha17_00008614	Ha17_00008614	protein_coding	Ha17	82360839	82363841	-	1578	2254	1063	374	1574	264	33	3082	1378	1485	2602
Ha17_00008615	Ha17_00008615	protein_coding	Ha17	82463591	82467273	-	2657	2353	875	210	771	13	15	2056	91	3224	1369
Ha17_00008619	Ha17_00008619	protein_coding	Ha17	82792939	82795988	+	1160	107	12	54	207	3	2	228	4	356	70
Ha17_00008621	Ha17_00008621	protein_coding	Ha17	82894799	82897522	-	990	327	21	93	137	2	37	13	3	190	17
Ha17_00008623	Ha17_00008623	protein_coding	Ha17	84413355	84416515	+	1503	1286	1079	70	1746	299	3258	771	660	5010	1185
Ha17_00008624	Ha17_00008624	protein_coding	Ha17	84619421	84629767	-	1487	6	0	19	2	0	2	2	2	14	1
Ha17_00008625	Ha17_00008625	protein_coding	Ha17	84848637	84851218	+	1550	546	25	13	98	3	1	80	23	383	82
Ha17_00008626	Ha17_00008626	protein_coding	Ha17	84941136	84942578	-	859	1603	281	10	642	24	9	87	50	864	394
Ha17_00008627	Ha17_00008627	protein_coding	Ha17	84956573	84959877	+	1602	7	13	0	3	5	138	60	204	0	21
Ha17_00008628	Ha17_00008628	protein_coding	Ha17	84968287	84973206	-	1720	32	92	86	239	12	2	137	133	219	202
Ha17_00008629	Ha17_00008629	protein_coding	Ha17	85025347	85030442	-	1722	269	43	70	563	18	23	177	85	601	139
Ha17_00008630	Ha17_00008630	protein_coding	Ha17	85048751	85051088	+	1019	4819	851	23	1637	63	23	265	134	2855	1402
Ha17_00008631	Ha17_00008631	protein_coding	Ha17	85962915	85966388	-	1896	241	28	68	334	3	4	57	183	200	109
Ha17_00008635	Ha17_00008635	protein_coding	Ha17	86374731	86376091	+	741	543	151	115	269	6	39	35	156	197	102
Ha17_00008636	Ha17_00008636	protein_coding	Ha17	86419745	86424702	+	1558	2	7	0	4	0	0	2	1	2	6
Ha17_00008638	Ha17_00008638	protein_coding	Ha17	86795541	86803000	+	2154	145	56	109	566	2	3	35	23	175	81
Ha17_00008640	Ha17_00008640	protein_coding	Ha17	87087058	87091393	+	918	205	1310	61	101	33	0	88	90	0	1331
Ha17_00008641	Ha17_00008641	protein_coding	Ha17	87194829	87196132	+	477	578	138	111	404	45	7	427	57	432	345
Ha17_00008649	Ha17_00008649	protein_coding	Ha17	87778765	87779356	+	561	16	13	333	19	0	0	0	0	6	1
Ha17_00008651	Ha17_00008651	protein_coding	Ha17	87972449	87973678	-	1072	389	18	17	82	0	1	14	2	92	31
Ha17_00008652	Ha17_00008652	protein_coding	Ha17	88070534	88073185	-	2244	2458	248	321	696	6	5	633	18	851	202
Ha17_00008655	Ha17_00008655	protein_coding	Ha17	88512947	88518741	-	4337	0	0	4	5	0	0	1	0	2	7
Ha17_00008657	Ha17_00008657	protein_coding	Ha17	88922588	88936835	-	909	2160	766	108	4376	594	11	1670	285	2732	1385
Ha17_00008658	Ha17_00008658	protein_coding	Ha17	88985997	88987165	+	417	2	0	25	106	3	3	18	5	22	14
Ha17_00008659	Ha17_00008659	protein_coding	Ha17	88988141	88989661	+	861	67	17	75	357	15	17	125	10	110	70
